Messung;GPS;RMC;Jahr;Monat;Tag;GPS;GGA;Stunde;Minute;Sekunde;Longitude;Latitud;X;XX;Height;XXX;RTCMEZ;Jahr_Gerät;Monat_Gerät;Tag_Gerät;Stunde_Gerät;Minute_Gerät;Sekunde_Gerät;SENSORDATA;Sensor1_T;Sensor1_LF;Sensor2_T;Sensor2_LF;Sensor3_T;Sensor3_LF;Sensor4_T;Sensor4_LF;END;;
3470;GPS;RMC;2024;12;12;GPS;GGA;10;33;28;7.42316;46.9527;18;0.7;577.4;49.5;RTCMEZ;2024;12;12;12;33;11;SENSORDATA;1.62;69.11;1.77;70.94;1.58;70.51;1.42;71.85;END;;
3471;GPS;RMC;2024;12;12;GPS;GGA;10;33;30;7.42317;46.9527;18;0.7;578.5;49.5;RTCMEZ;2024;12;12;12;33;12;SENSORDATA;1.65;69.06;1.75;70.93;1.54;70.5;1.39;71.86;END;;
3472;GPS;RMC;2024;12;12;GPS;GGA;10;33;31;7.42318;46.9527;18;0.7;578.4;49.5;RTCMEZ;2024;12;12;12;33;14;SENSORDATA;1.66;69.06;1.75;70.92;1.55;70.49;1.39;71.84;END;;
3473;GPS;RMC;2024;12;12;GPS;GGA;10;33;32;7.42318;46.9527;18;0.7;578.4;49.5;RTCMEZ;2024;12;12;12;33;15;SENSORDATA;1.66;69.1;1.77;70.83;1.51;70.53;1.46;71.89;END;;
3474;GPS;RMC;2024;12;12;GPS;GGA;10;33;33;7.42319;46.95269;18;0.7;578.3;49.5;RTCMEZ;2024;12;12;12;33;16;SENSORDATA;1.65;69;1.78;70.85;1.47;70.48;1.43;71.87;END;;
3475;GPS;RMC;2024;12;12;GPS;GGA;10;33;34;7.4232;46.9527;18;0.7;578.1;49.5;RTCMEZ;2024;12;12;12;33;17;SENSORDATA;1.65;69.07;1.75;70.83;1.57;70.59;1.46;71.86;END;;
3476;GPS;RMC;2024;12;12;GPS;GGA;10;33;36;7.42323;46.95272;18;0.7;578;49.5;RTCMEZ;2024;12;12;12;33;18;SENSORDATA;1.68;69.14;1.79;70.86;1.55;70.5;1.4;71.83;END;;
3477;GPS;RMC;2024;12;12;GPS;GGA;10;33;37;7.42324;46.95273;18;0.7;578;49.5;RTCMEZ;2024;12;12;12;33;20;SENSORDATA;1.66;69.14;1.79;70.87;1.54;70.54;1.42;71.91;END;;
3478;GPS;RMC;2024;12;12;GPS;GGA;10;33;38;7.42325;46.95274;17;0.7;578;49.5;RTCMEZ;2024;12;12;12;33;21;SENSORDATA;1.7;69.11;1.75;70.92;1.55;70.57;1.46;71.86;END;;
3479;GPS;RMC;2024;12;12;GPS;GGA;10;33;39;7.42327;46.95274;18;0.7;578.2;49.5;RTCMEZ;2024;12;12;12;33;22;SENSORDATA;1.68;69.09;1.77;70.86;1.55;70.48;1.46;71.92;END;;
3480;GPS;RMC;2024;12;12;GPS;GGA;10;33;41;7.4233;46.95275;18;0.7;577.9;49.5;RTCMEZ;2024;12;12;12;33;23;SENSORDATA;1.66;69.13;1.77;70.9;1.5;70.54;1.42;71.91;END;;
3481;GPS;RMC;2024;12;12;GPS;GGA;10;33;42;7.42331;46.95276;18;0.7;577.9;49.5;RTCMEZ;2024;12;12;12;33;25;SENSORDATA;1.66;69.08;1.81;70.9;1.58;70.52;1.42;71.92;END;;
3482;GPS;RMC;2024;12;12;GPS;GGA;10;33;43;7.42332;46.95277;17;0.7;577.8;49.5;RTCMEZ;2024;12;12;12;33;26;SENSORDATA;1.66;69.13;1.77;70.89;1.49;70.44;1.45;71.91;END;;
3483;GPS;RMC;2024;12;12;GPS;GGA;10;33;44;7.42332;46.95278;17;0.7;577.7;49.5;RTCMEZ;2024;12;12;12;33;27;SENSORDATA;1.68;69.18;1.81;70.86;1.55;70.51;1.43;71.95;END;;
3484;GPS;RMC;2024;12;12;GPS;GGA;10;33;45;7.42333;46.95279;17;0.7;577.2;49.5;RTCMEZ;2024;12;12;12;33;28;SENSORDATA;1.65;69.15;1.81;70.9;1.54;70.55;1.4;71.92;END;;
3485;GPS;RMC;2024;12;12;GPS;GGA;10;33;47;7.42335;46.9528;18;0.7;576.5;49.5;RTCMEZ;2024;12;12;12;33;29;SENSORDATA;1.68;69.13;1.78;70.9;1.53;70.51;1.45;71.89;END;;
3486;GPS;RMC;2024;12;12;GPS;GGA;10;33;48;7.42336;46.95281;18;0.7;576.3;49.5;RTCMEZ;2024;12;12;12;33;31;SENSORDATA;1.63;69.21;1.78;70.92;1.55;70.49;1.42;71.89;END;;
3487;GPS;RMC;2024;12;12;GPS;GGA;10;33;49;7.42337;46.95282;18;0.7;575.9;49.5;RTCMEZ;2024;12;12;12;33;32;SENSORDATA;1.68;69.18;1.81;70.92;1.49;70.51;1.42;71.94;END;;
3488;GPS;RMC;2024;12;12;GPS;GGA;10;33;50;7.42338;46.95283;18;0.7;575.3;49.5;RTCMEZ;2024;12;12;12;33;33;SENSORDATA;1.69;69.2;1.78;70.98;1.53;70.54;1.4;71.92;END;;
3489;GPS;RMC;2024;12;12;GPS;GGA;10;33;51;7.42339;46.95283;18;0.7;574.6;49.5;RTCMEZ;2024;12;12;12;33;34;SENSORDATA;1.63;69.19;1.81;70.95;1.54;70.54;1.45;71.9;END;;
3490;GPS;RMC;2024;12;12;GPS;GGA;10;33;53;7.42341;46.95285;18;0.7;573.7;49.5;RTCMEZ;2024;12;12;12;33;35;SENSORDATA;1.66;69.22;1.85;70.99;1.58;70.55;1.4;71.92;END;;
3491;GPS;RMC;2024;12;12;GPS;GGA;10;33;54;7.42342;46.95286;18;0.7;573.1;49.5;RTCMEZ;2024;12;12;12;33;37;SENSORDATA;1.66;69.2;1.75;70.99;1.55;70.57;1.47;71.93;END;;
3492;GPS;RMC;2024;12;12;GPS;GGA;10;33;55;7.42343;46.95287;18;0.7;572.8;49.5;RTCMEZ;2024;12;12;12;33;38;SENSORDATA;1.68;69.2;1.82;71.03;1.53;70.54;1.46;71.99;END;;
3493;GPS;RMC;2024;12;12;GPS;GGA;10;33;56;7.42344;46.95287;18;0.7;572.3;49.5;RTCMEZ;2024;12;12;12;33;39;SENSORDATA;1.69;69.27;1.81;71.01;1.6;70.56;1.43;71.99;END;;
3494;GPS;RMC;2024;12;12;GPS;GGA;10;33;58;7.42347;46.95289;18;0.7;571;49.5;RTCMEZ;2024;12;12;12;33;40;SENSORDATA;1.66;69.26;1.82;71.01;1.55;70.58;1.45;71.97;END;;
3495;GPS;RMC;2024;12;12;GPS;GGA;10;33;59;7.42348;46.95289;18;0.7;570.6;49.5;RTCMEZ;2024;12;12;12;33;42;SENSORDATA;1.69;69.3;1.82;71.05;1.54;70.6;1.43;72.01;END;;
3496;GPS;RMC;2024;12;12;GPS;GGA;10;34;0;7.42349;46.9529;18;0.7;570.5;49.5;RTCMEZ;2024;12;12;12;33;43;SENSORDATA;1.69;69.25;1.81;71.01;1.55;70.6;1.49;71.99;END;;
3497;GPS;RMC;2024;12;12;GPS;GGA;10;34;1;7.4235;46.95291;18;0.7;570.7;49.5;RTCMEZ;2024;12;12;12;33;44;SENSORDATA;1.69;69.3;1.75;71.02;1.57;70.63;1.45;72.03;END;;
3498;GPS;RMC;2024;12;12;GPS;GGA;10;34;2;7.4235;46.95291;18;0.7;570.6;49.5;RTCMEZ;2024;12;12;12;33;45;SENSORDATA;1.65;69.3;1.81;71.03;1.58;70.66;1.45;72.12;END;;
3499;GPS;RMC;2024;12;12;GPS;GGA;10;34;4;7.42353;46.95292;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;33;46;SENSORDATA;1.66;69.29;1.81;70.98;1.53;70.6;1.47;72.14;END;;
3500;GPS;RMC;2024;12;12;GPS;GGA;10;34;5;7.42354;46.95293;18;0.7;569.8;49.5;RTCMEZ;2024;12;12;12;33;48;SENSORDATA;1.69;69.4;1.79;71.02;1.6;70.76;1.49;72.18;END;;
3501;GPS;RMC;2024;12;12;GPS;GGA;10;34;6;7.42354;46.95293;18;0.7;569.7;49.5;RTCMEZ;2024;12;12;12;33;49;SENSORDATA;1.69;69.31;1.82;71.01;1.58;70.8;1.49;72.24;END;;
3502;GPS;RMC;2024;12;12;GPS;GGA;10;34;7;7.42355;46.95293;18;0.7;569.7;49.5;RTCMEZ;2024;12;12;12;33;50;SENSORDATA;1.69;69.43;1.82;71.05;1.53;70.86;1.46;72.25;END;;
3503;GPS;RMC;2024;12;12;GPS;GGA;10;34;8;7.42356;46.95293;18;0.7;569.8;49.5;RTCMEZ;2024;12;12;12;33;51;SENSORDATA;1.69;69.44;1.81;71.15;1.58;70.89;1.46;72.25;END;;
3504;GPS;RMC;2024;12;12;GPS;GGA;10;34;10;7.42357;46.95294;18;0.7;569.9;49.5;RTCMEZ;2024;12;12;12;33;52;SENSORDATA;1.7;69.47;1.81;71.12;1.6;70.92;1.5;72.35;END;;
3505;GPS;RMC;2024;12;12;GPS;GGA;10;34;11;7.42358;46.95294;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;33;54;SENSORDATA;1.69;69.47;1.82;71.15;1.55;70.88;1.46;72.31;END;;
3506;GPS;RMC;2024;12;12;GPS;GGA;10;34;12;7.42358;46.95294;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;33;55;SENSORDATA;1.72;69.52;1.81;71.16;1.6;70.88;1.42;72.38;END;;
3507;GPS;RMC;2024;12;12;GPS;GGA;10;34;13;7.42358;46.95294;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;33;56;SENSORDATA;1.65;69.52;1.85;71.24;1.58;70.86;1.5;72.37;END;;
3508;GPS;RMC;2024;12;12;GPS;GGA;10;34;14;7.42358;46.95294;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;33;57;SENSORDATA;1.73;69.54;1.82;71.26;1.58;70.88;1.49;72.39;END;;
3509;GPS;RMC;2024;12;12;GPS;GGA;10;34;16;7.42359;46.95295;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;33;59;SENSORDATA;1.75;69.59;1.78;71.25;1.58;70.86;1.53;72.45;END;;
3510;GPS;RMC;2024;12;12;GPS;GGA;10;34;17;7.42359;46.95295;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;34;0;SENSORDATA;1.69;69.64;1.79;71.25;1.62;70.84;1.49;72.43;END;;
3511;GPS;RMC;2024;12;12;GPS;GGA;10;34;18;7.42359;46.95295;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;34;1;SENSORDATA;1.66;69.66;1.83;71.25;1.58;70.88;1.5;72.5;END;;
3512;GPS;RMC;2024;12;12;GPS;GGA;10;34;19;7.42359;46.95295;18;0.7;570.1;49.5;RTCMEZ;2024;12;12;12;34;2;SENSORDATA;1.7;69.7;1.79;71.27;1.61;70.89;1.45;72.52;END;;
3513;GPS;RMC;2024;12;12;GPS;GGA;10;34;21;7.4236;46.95295;18;0.7;570.2;49.5;RTCMEZ;2024;12;12;12;34;3;SENSORDATA;1.7;69.67;1.86;71.24;1.54;70.96;1.45;72.49;END;;
3514;GPS;RMC;2024;12;12;GPS;GGA;10;34;22;7.4236;46.95295;18;0.7;570.3;49.5;RTCMEZ;2024;12;12;12;34;5;SENSORDATA;1.73;69.66;1.82;71.24;1.61;70.9;1.47;72.5;END;;
3515;GPS;RMC;2024;12;12;GPS;GGA;10;34;23;7.4236;46.95295;18;0.7;570.3;49.5;RTCMEZ;2024;12;12;12;34;6;SENSORDATA;1.73;69.74;1.89;71.26;1.61;70.96;1.49;72.49;END;;
3516;GPS;RMC;2024;12;12;GPS;GGA;10;34;24;7.4236;46.95295;18;0.7;570.3;49.5;RTCMEZ;2024;12;12;12;34;7;SENSORDATA;1.7;69.74;1.85;71.22;1.65;70.97;1.47;72.47;END;;
3517;GPS;RMC;2024;12;12;GPS;GGA;10;34;25;7.4236;46.95295;18;0.7;570.4;49.5;RTCMEZ;2024;12;12;12;34;8;SENSORDATA;1.72;69.69;1.83;71.27;1.58;70.98;1.47;72.4;END;;
3518;GPS;RMC;2024;12;12;GPS;GGA;10;34;27;7.42361;46.95297;18;0.7;569.4;49.5;RTCMEZ;2024;12;12;12;34;9;SENSORDATA;1.69;69.69;1.86;71.22;1.61;70.91;1.45;72.4;END;;
3519;GPS;RMC;2024;12;12;GPS;GGA;10;34;28;7.42361;46.95298;18;0.7;569.4;49.5;RTCMEZ;2024;12;12;12;34;11;SENSORDATA;1.73;69.76;1.88;71.28;1.6;70.96;1.5;72.36;END;;
3520;GPS;RMC;2024;12;12;GPS;GGA;10;34;29;7.42362;46.95299;18;0.7;569.4;49.5;RTCMEZ;2024;12;12;12;34;12;SENSORDATA;1.76;69.79;1.88;71.3;1.58;70.94;1.49;72.31;END;;
3521;GPS;RMC;2024;12;12;GPS;GGA;10;34;30;7.42363;46.953;18;0.7;569.7;49.5;RTCMEZ;2024;12;12;12;34;13;SENSORDATA;1.72;69.73;1.88;71.34;1.62;70.86;1.5;72.29;END;;
3522;GPS;RMC;2024;12;12;GPS;GGA;10;34;31;7.42364;46.95301;18;0.7;570;49.5;RTCMEZ;2024;12;12;12;34;14;SENSORDATA;1.79;69.74;1.89;71.31;1.61;70.85;1.5;72.31;END;;
3523;GPS;RMC;2024;12;12;GPS;GGA;10;34;33;7.42366;46.95304;18;0.7;569.9;49.5;RTCMEZ;2024;12;12;12;34;16;SENSORDATA;1.76;69.76;1.85;71.38;1.65;70.85;1.53;72.33;END;;
3524;GPS;RMC;2024;12;12;GPS;GGA;10;34;34;7.42367;46.95305;18;0.7;569.9;49.5;RTCMEZ;2024;12;12;12;34;17;SENSORDATA;1.76;69.82;1.88;71.37;1.62;70.86;1.5;72.31;END;;
3525;GPS;RMC;2024;12;12;GPS;GGA;10;34;35;7.42367;46.95306;18;0.7;569.7;49.5;RTCMEZ;2024;12;12;12;34;18;SENSORDATA;1.76;69.8;1.85;71.4;1.64;70.78;1.53;72.29;END;;
3526;GPS;RMC;2024;12;12;GPS;GGA;10;34;36;7.42368;46.95307;18;0.7;569.6;49.5;RTCMEZ;2024;12;12;12;34;19;SENSORDATA;1.75;69.84;1.88;71.37;1.58;70.8;1.49;72.25;END;;
3527;GPS;RMC;2024;12;12;GPS;GGA;10;34;37;7.4237;46.95309;18;0.7;569.6;49.5;RTCMEZ;2024;12;12;12;34;20;SENSORDATA;1.75;69.77;1.91;71.35;1.62;70.77;1.5;72.27;END;;
3528;GPS;RMC;2024;12;12;GPS;GGA;10;34;39;7.42372;46.95311;18;0.7;569.3;49.5;RTCMEZ;2024;12;12;12;34;22;SENSORDATA;1.79;69.75;1.86;71.32;1.62;70.77;1.46;72.32;END;;
3529;GPS;RMC;2024;12;12;GPS;GGA;10;34;40;7.42373;46.95312;18;0.7;569.2;49.5;RTCMEZ;2024;12;12;12;34;23;SENSORDATA;1.76;69.72;1.86;71.32;1.64;70.77;1.52;72.24;END;;
3530;GPS;RMC;2024;12;12;GPS;GGA;10;34;41;7.42374;46.95313;18;0.7;569.1;49.5;RTCMEZ;2024;12;12;12;34;24;SENSORDATA;1.79;69.71;1.92;71.29;1.6;70.71;1.53;72.23;END;;
3531;GPS;RMC;2024;12;12;GPS;GGA;10;34;42;7.42375;46.95314;18;0.7;568.8;49.5;RTCMEZ;2024;12;12;12;34;25;SENSORDATA;1.78;69.64;1.88;71.23;1.64;70.68;1.53;72.19;END;;
3532;GPS;RMC;2024;12;12;GPS;GGA;10;34;44;7.42378;46.95317;18;0.7;568.6;49.5;RTCMEZ;2024;12;12;12;34;26;SENSORDATA;1.75;69.62;1.92;71.17;1.57;70.66;1.52;72.15;END;;
3533;GPS;RMC;2024;12;12;GPS;GGA;10;34;45;7.42379;46.95318;18;0.7;568.6;49.5;RTCMEZ;2024;12;12;12;34;28;SENSORDATA;1.73;69.52;1.88;71.09;1.61;70.59;1.47;72.07;END;;
3534;GPS;RMC;2024;12;12;GPS;GGA;10;34;46;7.4238;46.95319;18;0.7;568.5;49.5;RTCMEZ;2024;12;12;12;34;29;SENSORDATA;1.76;69.44;1.88;71.09;1.6;70.56;1.47;72.05;END;;
3535;GPS;RMC;2024;12;12;GPS;GGA;10;34;47;7.42381;46.9532;18;0.7;568.4;49.5;RTCMEZ;2024;12;12;12;34;30;SENSORDATA;1.75;69.4;1.83;71.02;1.6;70.51;1.52;71.98;END;;
3536;GPS;RMC;2024;12;12;GPS;GGA;10;34;48;7.42382;46.95322;18;0.7;568.2;49.5;RTCMEZ;2024;12;12;12;34;31;SENSORDATA;1.78;69.38;1.89;71;1.62;70.49;1.49;72;END;;
3537;GPS;RMC;2024;12;12;GPS;GGA;10;34;50;7.42385;46.95325;18;0.7;567.9;49.5;RTCMEZ;2024;12;12;12;34;33;SENSORDATA;1.76;69.29;1.89;70.93;1.65;70.52;1.46;71.91;END;;
3538;GPS;RMC;2024;12;12;GPS;GGA;10;34;51;7.42385;46.95326;18;0.7;567.8;49.5;RTCMEZ;2024;12;12;12;34;34;SENSORDATA;1.7;69.23;1.86;70.93;1.55;70.44;1.47;71.91;END;;
3539;GPS;RMC;2024;12;12;GPS;GGA;10;34;52;7.42386;46.95327;18;0.7;567.7;49.5;RTCMEZ;2024;12;12;12;34;35;SENSORDATA;1.73;69.23;1.88;70.88;1.61;70.38;1.49;71.9;END;;
3540;GPS;RMC;2024;12;12;GPS;GGA;10;34;53;7.42387;46.95329;18;0.7;567.7;49.5;RTCMEZ;2024;12;12;12;34;36;SENSORDATA;1.76;69.1;1.91;70.83;1.65;70.39;1.47;71.83;END;;
3541;GPS;RMC;2024;12;12;GPS;GGA;10;34;54;7.42389;46.9533;18;0.7;567.8;49.5;RTCMEZ;2024;12;12;12;34;37;SENSORDATA;1.73;69.12;1.85;70.69;1.61;70.33;1.5;71.84;END;;
3542;GPS;RMC;2024;12;12;GPS;GGA;10;34;56;7.42391;46.95333;18;0.7;567.9;49.5;RTCMEZ;2024;12;12;12;34;39;SENSORDATA;1.73;69.07;1.85;70.75;1.57;70.33;1.5;71.75;END;;
3543;GPS;RMC;2024;12;12;GPS;GGA;10;34;57;7.42392;46.95334;18;0.7;568;49.5;RTCMEZ;2024;12;12;12;34;40;SENSORDATA;1.73;69.02;1.85;70.69;1.6;70.35;1.5;71.84;END;;
3544;GPS;RMC;2024;12;12;GPS;GGA;10;34;58;7.42393;46.95336;18;0.7;568.1;49.5;RTCMEZ;2024;12;12;12;34;41;SENSORDATA;1.79;69.06;1.85;70.64;1.54;70.34;1.49;71.79;END;;
3545;GPS;RMC;2024;12;12;GPS;GGA;10;34;59;7.42395;46.95337;18;0.7;568.3;49.5;RTCMEZ;2024;12;12;12;34;42;SENSORDATA;1.75;69.02;1.89;70.67;1.61;70.3;1.47;71.78;END;;
3546;GPS;RMC;2024;12;12;GPS;GGA;10;35;0;7.42396;46.95339;18;0.7;568.4;49.5;RTCMEZ;2024;12;12;12;34;43;SENSORDATA;1.73;69.02;1.89;70.64;1.62;70.34;1.47;71.78;END;;
3547;GPS;RMC;2024;12;12;GPS;GGA;10;35;2;7.42398;46.95341;18;0.7;568.4;49.5;RTCMEZ;2024;12;12;12;34;45;SENSORDATA;1.76;69.01;1.86;70.69;1.6;70.29;1.49;71.85;END;;
3548;GPS;RMC;2024;12;12;GPS;GGA;10;35;3;7.42399;46.95343;18;0.7;568.3;49.5;RTCMEZ;2024;12;12;12;34;46;SENSORDATA;1.78;68.98;1.85;70.59;1.61;70.29;1.49;71.81;END;;
3549;GPS;RMC;2024;12;12;GPS;GGA;10;35;4;7.424;46.95344;18;0.7;568.2;49.5;RTCMEZ;2024;12;12;12;34;47;SENSORDATA;1.75;68.97;1.86;70.57;1.64;70.28;1.49;71.83;END;;
3550;GPS;RMC;2024;12;12;GPS;GGA;10;35;5;7.42401;46.95345;18;0.7;567.9;49.5;RTCMEZ;2024;12;12;12;34;48;SENSORDATA;1.73;68.96;1.88;70.56;1.6;70.28;1.49;71.81;END;;
3551;GPS;RMC;2024;12;12;GPS;GGA;10;35;7;7.42403;46.95348;18;0.7;568;49.5;RTCMEZ;2024;12;12;12;34;50;SENSORDATA;1.72;68.93;1.94;70.59;1.55;70.23;1.49;71.77;END;;
3552;GPS;RMC;2024;12;12;GPS;GGA;10;35;8;7.42404;46.95349;18;0.7;567.7;49.5;RTCMEZ;2024;12;12;12;34;51;SENSORDATA;1.8;69;1.88;70.6;1.6;70.26;1.43;71.77;END;;
3553;GPS;RMC;2024;12;12;GPS;GGA;10;35;9;7.42404;46.9535;18;0.7;567.5;49.5;RTCMEZ;2024;12;12;12;34;52;SENSORDATA;1.69;68.91;1.85;70.54;1.54;70.22;1.47;71.75;END;;
3554;GPS;RMC;2024;12;12;GPS;GGA;10;35;10;7.42405;46.95351;18;0.7;567.4;49.5;RTCMEZ;2024;12;12;12;34;53;SENSORDATA;1.75;68.99;1.88;70.56;1.55;70.24;1.52;71.77;END;;
3555;GPS;RMC;2024;12;12;GPS;GGA;10;35;11;7.42406;46.95352;18;0.7;567.3;49.5;RTCMEZ;2024;12;12;12;34;54;SENSORDATA;1.75;68.97;1.89;70.59;1.62;70.26;1.49;71.77;END;;
3556;GPS;RMC;2024;12;12;GPS;GGA;10;35;13;7.42408;46.95354;18;0.7;567.2;49.5;RTCMEZ;2024;12;12;12;34;56;SENSORDATA;1.73;68.98;1.91;70.58;1.57;70.22;1.52;71.76;END;;
3557;GPS;RMC;2024;12;12;GPS;GGA;10;35;14;7.42409;46.95356;18;0.7;567.2;49.5;RTCMEZ;2024;12;12;12;34;57;SENSORDATA;1.75;69.01;1.88;70.59;1.6;70.28;1.46;71.78;END;;
3558;GPS;RMC;2024;12;12;GPS;GGA;10;35;15;7.4241;46.95357;18;0.7;567.1;49.5;RTCMEZ;2024;12;12;12;34;58;SENSORDATA;1.72;68.95;1.88;70.57;1.57;70.25;1.47;71.78;END;;
3559;GPS;RMC;2024;12;12;GPS;GGA;10;35;16;7.4241;46.95358;18;0.7;567;49.5;RTCMEZ;2024;12;12;12;34;59;SENSORDATA;1.73;68.91;1.86;70.53;1.62;70.26;1.53;71.75;END;;
3560;GPS;RMC;2024;12;12;GPS;GGA;10;35;17;7.42411;46.95359;18;0.7;566.9;49.5;RTCMEZ;2024;12;12;12;35;0;SENSORDATA;1.7;68.96;1.86;70.61;1.54;70.21;1.52;71.77;END;;
3561;GPS;RMC;2024;12;12;GPS;GGA;10;35;19;7.42414;46.95361;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;12;35;2;SENSORDATA;1.72;68.96;1.91;70.6;1.58;70.25;1.47;71.74;END;;
3562;GPS;RMC;2024;12;12;GPS;GGA;10;35;20;7.42415;46.95362;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;12;35;3;SENSORDATA;1.75;69;1.88;70.57;1.57;70.23;1.46;71.76;END;;
3563;GPS;RMC;2024;12;12;GPS;GGA;10;35;21;7.42415;46.95364;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;12;35;4;SENSORDATA;1.78;68.93;1.89;70.59;1.57;70.21;1.52;71.68;END;;
3564;GPS;RMC;2024;12;12;GPS;GGA;10;35;22;7.42416;46.95365;18;0.7;566.7;49.5;RTCMEZ;2024;12;12;12;35;5;SENSORDATA;1.75;68.94;1.89;70.55;1.55;70.22;1.47;71.73;END;;
3565;GPS;RMC;2024;12;12;GPS;GGA;10;35;23;7.42417;46.95367;18;0.7;566.7;49.5;RTCMEZ;2024;12;12;12;35;7;SENSORDATA;1.76;68.95;1.91;70.6;1.57;70.25;1.5;71.73;END;;
3566;GPS;RMC;2024;12;12;GPS;GGA;10;35;25;7.42419;46.95368;18;0.7;566.8;49.5;RTCMEZ;2024;12;12;12;35;8;SENSORDATA;1.73;68.96;1.82;70.6;1.61;70.23;1.49;71.73;END;;
3567;GPS;RMC;2024;12;12;GPS;GGA;10;35;26;7.4242;46.95369;18;0.7;566.7;49.5;RTCMEZ;2024;12;12;12;35;9;SENSORDATA;1.76;68.99;1.89;70.58;1.57;70.17;1.47;71.69;END;;
3568;GPS;RMC;2024;12;12;GPS;GGA;10;35;27;7.42421;46.9537;18;0.7;566.7;49.5;RTCMEZ;2024;12;12;12;35;10;SENSORDATA;1.75;68.97;1.91;70.54;1.57;70.17;1.47;71.7;END;;
3569;GPS;RMC;2024;12;12;GPS;GGA;10;35;28;7.42422;46.95371;18;0.7;566.7;49.5;RTCMEZ;2024;12;12;12;35;11;SENSORDATA;1.75;68.92;1.89;70.58;1.58;70.2;1.52;71.66;END;;
3570;GPS;RMC;2024;12;12;GPS;GGA;10;35;30;7.42423;46.95374;18;0.7;566.6;49.5;RTCMEZ;2024;12;12;12;35;13;SENSORDATA;1.78;68.96;1.88;70.53;1.54;70.14;1.46;71.65;END;;
3571;GPS;RMC;2024;12;12;GPS;GGA;10;35;31;7.42424;46.95375;18;0.7;566.4;49.5;RTCMEZ;2024;12;12;12;35;14;SENSORDATA;1.73;68.98;1.86;70.56;1.55;70.14;1.49;71.65;END;;
3572;GPS;RMC;2024;12;12;GPS;GGA;10;35;32;7.42425;46.95376;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;12;35;15;SENSORDATA;1.73;68.96;1.88;70.53;1.58;70.19;1.49;71.65;END;;
3573;GPS;RMC;2024;12;12;GPS;GGA;10;35;33;7.42426;46.95377;18;0.7;566.3;49.5;RTCMEZ;2024;12;12;12;35;16;SENSORDATA;1.75;68.94;1.86;70.56;1.55;70.13;1.5;71.63;END;;
3574;GPS;RMC;2024;12;12;GPS;GGA;10;35;34;7.42427;46.95378;18;0.7;566.2;49.5;RTCMEZ;2024;12;12;12;35;17;SENSORDATA;1.73;68.93;1.88;70.53;1.58;70.21;1.52;71.66;END;;
3575;GPS;RMC;2024;12;12;GPS;GGA;10;35;36;7.42429;46.9538;18;0.7;565.9;49.5;RTCMEZ;2024;12;12;12;35;19;SENSORDATA;1.7;68.95;1.86;70.5;1.6;70.19;1.47;71.63;END;;
3576;GPS;RMC;2024;12;12;GPS;GGA;10;35;37;7.4243;46.95381;18;0.7;565.6;49.5;RTCMEZ;2024;12;12;12;35;20;SENSORDATA;1.73;68.93;1.91;70.55;1.53;70.16;1.49;71.6;END;;
3577;GPS;RMC;2024;12;12;GPS;GGA;10;35;38;7.42431;46.95382;18;0.7;565.5;49.5;RTCMEZ;2024;12;12;12;35;21;SENSORDATA;1.75;68.98;1.86;70.5;1.61;70.21;1.52;71.62;END;;
3578;GPS;RMC;2024;12;12;GPS;GGA;10;35;39;7.42432;46.95383;18;0.7;565.4;49.5;RTCMEZ;2024;12;12;12;35;22;SENSORDATA;1.72;68.94;1.86;70.58;1.58;70.2;1.43;71.61;END;;
