dateObserved;temperature;relativeHumidity
2024-09-26T04:27Z;12.954146;98.19241
2024-09-26T04:37Z;12.951476;97.88533
2024-09-26T04:57Z;13.047608;98.148544
2024-09-26T05:37Z;13.199817;97.379875
2024-09-26T05:57Z;13.271915;97.97116
2024-09-26T06:17Z;13.261234;97.45045
2024-09-26T06:27Z;13.290608;97.00603
2024-09-26T06:47Z;13.400091;97.31312
2024-09-26T06:57Z;13.373388;97.223465
2024-09-26T07:07Z;13.421454;96.75235
2024-09-26T07:27Z;13.54963;96.62646
2024-09-26T07:37Z;13.640421;97.40467
2024-09-26T07:47Z;13.71252;97.56298
2024-09-26T08:07Z;13.963531;96.950714
2024-09-26T08:47Z;14.366751;96.56542
2024-09-26T09:47Z;14.374762;98.33166
2024-09-26T09:57Z;14.44152;98.51858
2024-09-26T10:07Z;14.655146;98.45182
2024-09-26T10:37Z;14.866102;96.82483
2024-09-26T10:47Z;14.943542;97.48478
2024-09-26T11:17Z;14.911498;97.408485
2024-09-26T11:18Z;14.911498;97.408485
2024-09-26T11:27Z;14.8500805;96.563515
2024-09-26T11:57Z;14.954223;95.565956
2024-09-26T12:07Z;14.7940035;95.08339
2024-09-26T12:37Z;14.660487;97.53437
2024-09-26T13:17Z;14.649805;98.47852
2024-09-26T13:37Z;14.623102;97.61829
2024-09-26T14:17Z;14.500267;96.83055
2024-09-26T14:27Z;14.438849;96.66842
2024-09-26T15:07Z;14.334706;95.73762
2024-09-26T15:37Z;14.294652;97.187225
2024-09-26T15:47Z;14.340047;97.852905
2024-09-26T16:17Z;14.404135;98.09895
2024-09-26T16:27Z;14.406806;97.91394
2024-09-26T16:37Z;14.420157;94.4921
2024-09-26T16:47Z;14.452201;92.769745
2024-09-26T16:57Z;14.275959;91.00923
2024-09-26T17:07Z;14.404135;88.83101
2024-09-26T17:47Z;13.990234;92.928055
2024-09-26T17:57Z;14.019608;92.86893
2024-09-26T18:07Z;13.995575;91.11795
2024-09-26T18:37Z;14.163806;87.55688
2024-09-26T19:07Z;13.464179;94.66949
2024-09-26T19:27Z;13.028915;97.1033
2024-09-26T19:37Z;13.004883;97.88724
2024-09-26T20:07Z;13.405432;95.86542
2024-09-26T20:17Z;13.319982;96.21637
2024-09-26T20:18Z;13.319982;96.21637
2024-09-26T20:37Z;12.98085;96.70084
2024-09-26T21:07Z;12.916762;96.61501
2024-09-26T21:57Z;12.273212;98.003586
2024-09-26T22:07Z;12.134356;97.51148
2024-09-26T22:17Z;12.024872;97.94827
2024-09-26T22:37Z;11.9474325;98.047455
2024-09-26T22:47Z;11.9287405;97.696495
2024-09-26T22:57Z;12.315938;95.916916
2024-09-26T23:07Z;12.190433;97.166245
2024-09-26T23:17Z;12.059587;97.75372
2024-09-26T23:47Z;11.696422;98.1371
2024-09-26T23:57Z;11.560235;98.276344
2024-09-27T00:17Z;11.610971;98.48615
2024-09-27T00:37Z;11.6483555;97.96544
2024-09-27T00:47Z;11.469444;97.732735
2024-09-27T00:57Z;11.7605095;97.95972
2024-09-27T01:07Z;11.445411;97.47524
2024-09-27T01:17Z;11.381323;98.21912
2024-09-27T01:37Z;11.59762;98.02838
2024-09-27T01:47Z;11.450751;97.88724
2024-09-27T01:57Z;11.301213;98.01694
2024-09-27T02:27Z;10.833905;98.613945
2024-09-27T02:37Z;10.809873;98.650185
2024-09-27T02:47Z;10.9113455;98.4976
2024-09-27T02:57Z;11.221104;97.78424
2024-09-27T03:37Z;11.696422;95.81201
2024-09-27T03:57Z;10.938048;97.12047
2024-09-27T04:07Z;11.127642;98.08942
2024-09-27T04:47Z;11.456092;97.77852
2024-09-27T05:07Z;12.209125;88.48005
2024-09-27T05:17Z;12.40673;93.18936
2024-09-27T05:37Z;11.626993;94.799194
2024-09-27T05:47Z;11.426719;97.265434
2024-09-27T06:07Z;11.210422;96.47387
2024-09-27T06:47Z;13.720531;84.33532
2024-09-27T07:07Z;14.390783;80.37942
2024-09-27T07:17Z;14.409476;80.86008
2024-09-27T07:47Z;14.430839;79.536354
2024-09-27T08:47Z;16.003662;81.0222
2024-09-27T09:07Z;13.38674;88.90158
2024-09-27T09:17Z;13.101015;90.458
2024-09-27T09:27Z;13.22385;90.39887
2024-09-27T09:47Z;13.822003;87.8468
2024-09-27T09:57Z;14.043641;86.07294
2024-09-27T10:27Z;14.802014;84.21896
2024-09-27T10:47Z;15.688563;78.16495
2024-09-27T10:57Z;16.551079;73.38697
2024-09-27T11:07Z;17.149233;69.26894
2024-09-27T11:27Z;17.61387;66.98581
2024-09-27T11:37Z;17.520409;64.40322
2024-09-27T11:47Z;17.346838;62.224995
2024-09-27T11:57Z;17.61387;61.97513
2024-09-27T12:07Z;17.237354;60.491188
2024-09-27T12:27Z;15.17586;66.77219
2024-09-27T12:37Z;13.656444;73.2153
2024-09-27T13:57Z;10.799191;93.92943
2024-09-27T14:07Z;11.159686;92.491264
2024-09-27T14:27Z;12.267872;86.24841
2024-09-27T15:17Z;13.282598;78.88022
2024-09-27T15:37Z;13.886091;77.249405
2024-09-27T15:47Z;13.63241;78.88022
2024-09-27T15:57Z;13.442817;79.36469
2024-09-27T16:37Z;13.050279;82.883804
2024-09-27T17:27Z;12.537576;75.281
2024-09-27T17:47Z;12.24651;77.10826
2024-09-27T17:57Z;12.310597;77.033875
2024-09-27T18:07Z;12.145037;77.850235
2024-09-27T18:17Z;12.062257;78.42245
2024-09-27T18:37Z;12.225147;78.93553
2024-09-27T19:07Z;12.355993;79.297935
2024-09-27T19:17Z;12.460135;79.06714
2024-09-27T19:27Z;12.518883;78.725716
2024-09-27T19:57Z;12.094301;79.814835
2024-09-27T20:07Z;12.016861;79.68513
2024-09-27T20:27Z;11.699092;80.52056
2024-09-27T20:37Z;11.6483555;82.387886
2024-09-27T20:47Z;11.629663;81.46662
2024-09-27T21:27Z;11.669719;74.725945
2024-09-27T22:17Z;11.504158;72.68505
2024-09-27T23:17Z;10.187686;86.83971
2024-09-27T23:27Z;9.955367;89.60349
2024-09-27T23:37Z;9.853895;88.5201
2024-09-28T00:17Z;9.715037;92.09262
2024-09-28T00:27Z;9.704356;92.50652
2024-09-28T00:57Z;9.509422;93.14168
2024-09-28T01:27Z;9.418632;93.99237
2024-09-28T01:37Z;9.512093;92.31388
2024-09-28T01:47Z;9.546807;91.358284
2024-09-28T01:57Z;9.592202;92.45884
2024-09-28T02:07Z;9.458686;94.09918
2024-09-28T02:17Z;9.367895;95.07385
2024-09-28T02:37Z;9.172961;96.5597
2024-09-28T02:47Z;9.042115;95.968414
2024-09-28T03:07Z;9.16228;97.33791
2024-09-28T03:27Z;8.996719;97.17006
2024-09-28T03:37Z;8.99939;97.4123
2024-09-28T03:47Z;9.015411;97.50767
2024-09-28T04:27Z;9.213016;97.26925
2024-09-28T04:37Z;9.277103;96.950714
2024-09-28T04:47Z;9.263752;95.459145
2024-09-28T05:27Z;9.373236;96.0428
2024-09-28T05:37Z;9.442664;96.91257
2024-09-28T06:07Z;9.458686;95.337074
2024-09-28T06:37Z;9.565499;96.55779
2024-09-28T07:17Z;9.538796;97.14908
2024-09-28T07:27Z;9.501411;95.7071
2024-09-28T07:37Z;9.691005;95.17876
2024-09-28T07:57Z;9.982071;96.368965
2024-09-28T08:27Z;10.305181;96.126724
2024-09-28T09:07Z;10.222401;97.38941
2024-09-28T09:17Z;10.417335;97.45808
2024-09-28T09:27Z;10.644312;97.22156
2024-09-28T09:57Z;10.665675;96.15343
2024-09-28T10:27Z;10.804532;96.792404
2024-09-28T10:37Z;10.179675;92.390175
2024-09-28T10:47Z;9.907302;96.40139
2024-09-28T10:57Z;9.797818;96.6379
2024-09-28T11:27Z;9.97406;96.498665
2024-09-28T11:37Z;10.104906;96.43572
2024-09-28T12:17Z;10.05684;96.54635
2024-09-28T12:57Z;9.864576;94.70191
2024-09-28T13:17Z;9.736401;94.71145
2024-09-28T13:27Z;9.845884;95.50683
2024-09-28T13:37Z;9.725719;95.34661
2024-09-28T13:47Z;9.795148;95.15587
2024-09-28T14:07Z;9.704356;93.57275
2024-09-28T14:17Z;9.701686;91.97246
2024-09-28T14:57Z;9.586862;94.63134
2024-09-28T15:07Z;9.541467;95.516365
2024-09-28T15:27Z;9.24506;96.26597
2024-09-28T15:37Z;9.255741;96.340355
2024-09-28T16:07Z;9.528114;94.80682
2024-09-28T16:17Z;8.812467;95.230255
2024-09-28T16:37Z;8.550775;95.84825
2024-09-28T16:47Z;8.297093;93.46784
2024-09-28T16:57Z;8.27306;93.866486
2024-09-28T17:37Z;8.313115;95.08339
2024-09-28T17:47Z;8.369192;94.62562
2024-09-28T19:27Z;8.385214;96.88968
2024-09-28T19:37Z;8.369192;96.454796
2024-09-28T19:57Z;8.550775;97.49813
2024-09-28T20:07Z;8.43595;97.4638
2024-09-28T20:37Z;8.262379;97.5153
2024-09-28T20:47Z;8.112841;96.70275
2024-09-28T20:57Z;8.200961;96.81529
2024-09-28T21:07Z;8.112841;95.222626
2024-09-28T21:17Z;7.776379;95.72045
2024-09-28T21:27Z;7.7363243;96.35943
2024-09-28T21:37Z;7.642863;97.24635
2024-09-28T22:37Z;7.2877088;97.080414
2024-09-28T22:57Z;7.183566;97.231094
2024-09-28T23:07Z;7.020676;97.47524
2024-09-28T23:17Z;6.9699397;97.704124
2024-09-28T23:27Z;7.0099945;97.84718
2024-09-29T00:17Z;6.4652476;97.47906
2024-09-29T00:27Z;6.387808;97.43137
2024-09-29T00:37Z;6.32372;97.982605
2024-09-29T00:47Z;6.2195773;97.91585
