dateObserved;temperature;relativeHumidity
2024-09-28T15:54Z;9.541467;95.180664
2024-09-28T16:04Z;9.48806;95.588844
2024-09-28T16:14Z;8.927291;93.49264
2024-09-28T16:44Z;8.166247;94.99756
2024-09-28T16:54Z;8.048753;95.314186
2024-09-28T17:14Z;7.915236;95.51446
2024-09-28T17:24Z;7.8458076;95.22644
2024-09-28T17:44Z;7.8538184;95.67277
2024-09-28T17:54Z;7.7790494;95.77005
2024-09-28T18:04Z;7.773709;95.703285
2024-09-28T18:24Z;7.851148;96.470055
2024-09-28T18:54Z;7.9098954;96.534904
2024-09-28T19:04Z;7.9205766;96.53109
2024-09-28T19:14Z;7.880522;96.613106
2024-09-28T19:24Z;7.8538184;96.58068
2024-09-28T19:34Z;7.880522;96.84772
2024-09-28T19:54Z;7.9179063;96.94118
2024-09-28T20:14Z;7.9419394;97.07469
2024-09-28T20:24Z;7.8564887;97.07088
2024-09-28T20:44Z;7.7069507;96.8954
2024-09-28T20:54Z;7.640192;96.6379
2024-09-28T21:14Z;7.5387197;96.735176
2024-09-28T21:24Z;7.5387197;96.93927
2024-09-28T22:14Z;7.4879837;97.01747
2024-09-28T22:24Z;7.4078736;96.8954
2024-09-28T22:54Z;7.3250933;97.28451
2024-09-28T23:04Z;7.3304343;97.265434
2024-09-28T23:34Z;7.0981154;97.05943
2024-09-28T23:44Z;6.9432364;97.021286
2024-09-28T23:54Z;6.718929;96.91829
2024-09-29T00:14Z;6.3317313;96.96216
2024-09-29T00:24Z;6.1448083;97.02319
2024-09-29T00:34Z;6.0807204;97.10712
2024-09-29T00:54Z;6.2195773;97.72129
2024-09-29T01:04Z;6.216907;97.98642
2024-09-29T01:24Z;6.174182;98.091324
2024-09-29T01:34Z;6.120775;98.08942
2024-09-29T01:44Z;6.0780497;98.13901
2024-09-29T01:54Z;6.0433354;98.18097
2024-09-29T02:04Z;5.9685664;98.15617
2024-09-29T02:24Z;5.899138;98.21721
2024-09-29T02:34Z;5.8136873;98.213394
2024-09-29T02:54Z;5.8484015;98.28588
2024-09-29T03:04Z;5.730907;98.2649
2024-09-29T03:14Z;5.613413;98.23819
2024-09-29T03:34Z;5.258259;98.25727
2024-09-29T03:44Z;5.1354237;98.318306
2024-09-29T03:54Z;5.0766764;98.32212
2024-09-29T04:04Z;4.7348747;98.198135
2024-09-29T04:24Z;4.641413;98.37362
2024-09-29T04:44Z;4.887083;98.38888
2024-09-29T04:54Z;4.7589073;98.23819
2024-09-29T05:04Z;4.673457;98.198135
2024-09-29T05:14Z;4.5639734;98.16571
2024-09-29T05:24Z;4.37171;98.13519
2024-09-29T05:34Z;4.3610287;98.140915
2024-09-29T05:44Z;4.307622;98.140915
2024-09-29T05:54Z;4.259556;98.119934
2024-09-29T06:04Z;4.230182;98.14282
2024-09-29T06:54Z;5.210193;98.3946
2024-09-29T07:14Z;5.6534677;97.81857
2024-09-29T07:24Z;5.851072;97.84146
2024-09-29T08:04Z;7.7389946;94.60845
2024-09-29T08:14Z;8.246357;90.131836
2024-09-29T08:24Z;8.449302;92.613335
2024-09-29T08:34Z;8.713664;86.41627
2024-09-29T09:04Z;9.205005;88.028
2024-09-29T09:24Z;9.501411;87.19066
